,id,date,text,type,edited_date,parent_post_id,direct_reply_to,likes,language,textblob_polarity,vader_sentiment_positive,vader_sentiment_neutral,vader_sentiment_negative,vader_sentiment_compound,RuSentiment_positive,RuSentiment_neutral,RuSentiment_negative,user_screen_name
1038,UgyawcmQ9GR9NEuy7hF4AaABAg,2022-07-16T15:10:32Z,Waiting for big screen,Thread,2022-07-16T15:10:32Z,,,1,en,,,,1.0,,,,,
1039,Ugxd3W6w9zLHqunk6XZ4AaABAg,2022-07-16T14:35:43Z,we need halloween kills trailer on the 20th,Thread,2022-07-16T14:35:43Z,,,0,en,,,0.333,0.667,-0.5423,,,,
1040,Ugy6xPQNr29W77r6w9F4AaABAg,2022-07-16T14:26:35Z,This looks like it will be a great movie and I *might* watch it. But does anyone else find it kind of ridiculous/crazy/terrible that the industry that was protecting Weinstein for so long (and how many others?) is now going to make money off of that? Am I missing something?,Thread,2022-07-22T13:49:26Z,,,3659,en,0.3299999999999999,0.089,0.051,0.86,0.2593,,,,
1041,UgzOboxyGK-Nprfwb8p4AaABAg,2022-07-16T11:12:22Z,Mantap👍,Thread,2022-07-16T11:12:22Z,,,1,id,,,,,,,,,
1042,UgwfmoRkh_kPyisYGsh4AaABAg,2022-07-16T10:54:47Z,thats what,Thread,2022-07-16T10:54:47Z,,,0,en,,,,1.0,,,,,
1043,Ugy7irkfDknv2S5V5eV4AaABAg,2022-07-16T07:21:19Z,Does anyone know why Ronna Farrow is not in this?,Thread,2022-07-16T07:21:19Z,,,0,en,,,,1.0,,,,,
1044,9dXdN1wj3OZ9eliB9uS8sg,2022-08-16T00:23:24Z,because he wasn't involved here,Reply,2022-08-16T00:23:24Z,Ugy7irkfDknv2S5V5eV4AaABAg,,1,en,,,,1.0,,,,,
1045,UgxfVvjoo9Q2Ru5YU6p4AaABAg,2022-07-16T07:18:48Z,"What a hypocritical trash. Hollywood loved Harvey, his predatorial behaviour was a public secret among the Hollywood elites and now that the whole situation is exposed, they are making a movie against him. Lmao, damage control much. Absolute trash, Hollywood is an oportunistic cesspool.",Thread,2022-07-16T07:18:48Z,,,0,en,0.2166666666666666,0.144,0.138,0.718,0.3182,,,,
1046,9dXd4ZAHcHN9deUJI9jTQo,2022-07-19T08:27:21Z,"@Noel yeah and that was told after the whole metoo thing. After that everyone was telling stories like how they stood up to Harvey Weinstein. Every celebrity was like: ""Harvey was piece of shit and he was bully, but not to me! I was the only one that stood up to him!"" Yeah, sure you did. Even Nathan Lane told that bullshit, like sure YOU stood up to Harvey, you little man. Also Brad Pitt isn't the most moral man. He has been intangled into allegations, too. He worked on mirmax pictures and I don't think he was oblivious to what was going on. And even if Gweneth's story is true, that doesn't make Brad a good man. He stood up to him because of ego and not of the kindness of his heart. ""You can rape other ladies, but not girl!"" 
So fuck Harvey, fuck Hollywood and fuck everyone envolved in this garbage. And if you still think I'm just being cynical for no reason, check out the video titled ""Hollywood loves Harvey Weinstein"", here on YouTube.",Reply,2023-11-16T17:20:13Z,UgxfVvjoo9Q2Ru5YU6p4AaABAg,,1,en,0.02375,0.151,0.182,0.667,-0.9028,,,,
1047,UgzKiwrs8Qzko4nPp-54AaABAg,2022-07-16T06:31:07Z,"Wish they went after bill clinton, prince Andrew, and Joe biden",Thread,2022-07-16T06:31:07Z,,,0,en,,0.213,,0.787,0.4019,,,,
1048,9dXYcHg3LlW9d_D3IcwKn1,2022-07-17T07:20:25Z,"There’s already a movie or so about Clinton, and I’m not sure what the other two are about since Biden hasn’t explicitly done anything and prince Andrew is just a part of the Epstein cabal",Reply,2022-07-17T07:20:25Z,UgzKiwrs8Qzko4nPp-54AaABAg,,0,en,-0.1875,,0.055,0.945,-0.2411,,,,
1049,9dXYcHg3LlW9eliEVGRmdd,2022-08-16T00:23:51Z,"Xi Jinping, he hurts more women than these 3 together",Reply,2022-08-16T00:23:51Z,UgzKiwrs8Qzko4nPp-54AaABAg,,0,en,0.5,,0.256,0.744,-0.4767,,,,
1050,UgwgNmWUO_V4JaSxJFh4AaABAg,2022-07-16T05:37:09Z,Can’t believe they really finna make a Thats What She Said movie,Thread,2022-07-16T05:37:09Z,,,1,en,0.2,,,1.0,,,,,
1051,Ugwj1_RwrfXSl6L-GFl4AaABAg,2022-07-16T05:25:48Z,That what she said,Thread,2022-07-16T05:25:48Z,,,1,en,,,,1.0,,,,,
1052,UgySR_WLgHpArh0CG5d4AaABAg,2022-07-16T04:59:51Z,Lol the hypocrisy. No way I'm watching this.,Thread,2022-07-16T04:59:51Z,,,0,en,0.8,0.255,0.2,0.545,0.1531,,,,
1053,UgztbGLNKiAGdNUfQvt4AaABAg,2022-07-16T04:59:42Z,"Friends, the International Social Project CREATIVE SOCIETY is gaining tremendous momentum in the world. People from different countries, nationalities and religions are coming together to build a just society. Only together we can change our world!",Thread,2022-07-16T04:59:42Z,,,0,en,0.1444444444444444,0.229,,0.771,0.8697,,,,
1054,UgzAbRLiPDcTE46xHRl4AaABAg,2022-07-16T04:37:20Z,Start talking about the abuses against CHILDREN and then I'd be listening.,Thread,2022-07-16T04:37:20Z,,,6,en,,,0.247,0.753,-0.5574,,,,
1055,9dXLazjdBh49eliHKwjjUN,2022-08-16T00:24:14Z,except the liars Wade Robson and James Safechuck,Reply,2022-08-16T00:24:14Z,UgzAbRLiPDcTE46xHRl4AaABAg,,0,en,,,0.327,0.673,-0.5267,,,,
1056,Ugwms0AklAKzS3bh5eZ4AaABAg,2022-07-16T04:06:23Z,Just stop with this me too movement. It only helps WW.,Thread,2022-07-16T04:06:23Z,,,1,en,,0.188,0.159,0.652,0.1027,,,,
1057,UgzGPtCr5GY3joD68x14AaABAg,2022-07-16T03:58:15Z,But we don't get the EPSTINE trial? Or his mistresses trial?,Thread,2022-07-16T03:58:15Z,,,0,en,,,,1.0,,,,,
1058,UgyE_n_EAeCJmtGVo9t4AaABAg,2022-07-16T03:33:00Z,Woke barf,Thread,2022-07-16T03:33:00Z,,,1,da,,,,,,,,,
1059,Ugw6Si6e-FwC12A403R4AaABAg,2022-07-16T03:07:39Z,"Another feminist movie, and this time it made harvey the villain...🙄 How many more time do we need to see things like this before we die?",Thread,2022-07-16T03:07:39Z,,,2,en,0.5,0.068,0.203,0.73,-0.7184,,,,
1060,UgwnHk-2xsVuMkRKGU54AaABAg,2022-07-16T03:02:15Z,Captain Holt!!,Thread,2022-07-16T03:02:15Z,,,0,fi,,,,,,,,,
1061,UgwWgJD_YMWSMR2N7Xd4AaABAg,2022-07-16T02:42:16Z,"I'm getting Spotlight vibes, and that is always a good thing.",Thread,2022-07-16T02:42:16Z,,,7,en,0.7,0.225,,0.775,0.4404,,,,
1062,Ugx9t2E4uSX1FoCKuLV4AaABAg,2022-07-16T02:33:48Z,Isn’t it strange that the exact same Hollywood that knew what he was doing the entire time are now making movies about it as if they were against him the whole time?,Thread,2022-07-16T02:33:48Z,,,14,en,0.08,,0.055,0.945,-0.2023,,,,
1063,9dX7T84-AH59dXCeZxD16y,2022-07-16T03:19:11Z,"But these actresses and people making this movie were never close to Weinstein or friends with him. I am referring to the cast, crew of director. It would only be a hypocrisy if they were close to Harvey and his friends.",Reply,2022-07-16T03:19:11Z,Ugx9t2E4uSX1FoCKuLV4AaABAg,,8,en,,0.175,,0.825,0.8519,,,,
1064,9dX7T84-AH59dYN55QEjKf,2022-07-16T14:09:34Z,"Capitalism, babe.",Reply,2022-07-16T14:09:34Z,Ugx9t2E4uSX1FoCKuLV4AaABAg,,9,tl,,,,,,,,,
1065,9dX7T84-AH59gkVljk_M8z,2022-10-04T06:09:44Z,"@@nikitamohanan2124 Let's stop with the mental gymnastics. If ALL of Hollywood knew, then ALL of Hollywood is culpable",Reply,2022-10-04T06:09:44Z,Ugx9t2E4uSX1FoCKuLV4AaABAg,@nikitamohanan2124,2,en,-0.1,,0.121,0.879,-0.296,,,,
1066,Ugy8AlEVW4AZjnlo9aZ4AaABAg,2022-07-16T00:00:30Z,I guarantee some of the producers are abusers,Thread,2022-07-16T00:00:30Z,,,0,en,,0.172,0.31,0.517,-0.3818,,,,
1067,Ugzq8Y1h-9wpVdsBLfV4AaABAg,2022-07-15T23:54:15Z,How much u wanna bet some people involved in this movie knew about weinsteins exploits?,Thread,2022-07-15T23:54:15Z,,,4,en,0.2,,0.146,0.854,-0.34,,,,
1068,UgwGAORA6AdJiARV7WF4AaABAg,2022-07-15T23:52:44Z,How to lose interest of audience in 5 seconds: open up with a shot of the New York Times,Thread,2022-07-15T23:52:44Z,,,4,en,0.0681818181818181,0.132,0.119,0.749,0.0772,,,,
1069,UgwNZ95VApC4c0o1fqB4AaABAg,2022-07-15T23:37:17Z,"(42) And [mention] when the angels said, ""O Mary, indeed Allāh has chosen you and purified you and chosen you above the women of the worlds. 

 (43) O Mary, be devoutly obedient to your Lord and prostrate and bow with those who bow [in prayer]
 ‏
 ‏  44
 ‏ That is from the news of the unseen which 
  We reveal to you, [O Muḥammad]. And you were not with them when they cast their pens[124] as to which of them should be responsible for Mary. Nor were you with them when they disputed. 

45
And mention] when the angels said, ""O Mary,
 indeed Allāh gives you good tidings of a word[125] from Him, whose name will be the Messiah, Jesus, the son of Mary - distinguished in this world and the Hereafter and among those brought near [to Allāh].
46
 He will speak to the people in the cradle and in maturity and will be of the righteous

(47) She said, ""My Lord, how will I have a child when no man has touched me?"" [The angel] said, ""Such is Allāh; He creates what He wills. When He decrees a matter, He only says to it, 'Be,' and it is. 


 (48) And He will teach him writing and wisdom[126] and the Torah and the Gospel 


 (49) And [make him] a messenger to the Children of Israel, [who will say], 'Indeed I have come to you with a sign from your Lord in that I design for you from clay [that which is] like the form of a bird, then I breathe into it and it becomes a bird by permission of Allāh. And I cure the blind [from birth] and the leper, and I give life to the dead - by permission of Allāh. And I inform you of what you eat and what you store in your houses. Indeed in that is a sign for you, if you are believers.


(50) And [I have come] confirming what was before me of the Torah and to make lawful for you some of what was forbidden to you. And I have come to you with a sign from your Lord, so fear Allāh and obey me. 


(51) Indeed, Allāh is my Lord and your Lord, so worship Him. That is the straight path.'""",Thread,2022-07-15T23:37:17Z,,,1,en,0.0818181818181818,0.039,0.046,0.915,-0.705,,,,
1070,UgyPhS0yRgyIbqMqf4J4AaABAg,2022-07-15T23:01:49Z,"I thought this story was broke by a young white gay man? Now it’s two young women? Well, here comes another avalanche of bullshit.",Thread,2022-07-15T23:01:49Z,,,1,en,0.1541666666666666,0.07,0.232,0.699,-0.7059,,,,
1071,9dWkCV2OdT89dWpBLMHN8t,2022-07-15T23:45:21Z,"(42) And [mention] when the angels said, ""O Mary, indeed Allāh has chosen you and purified you and chosen you above the women of the worlds. 

 (43) O Mary, be devoutly obedient to your Lord and prostrate and bow with those who bow [in prayer]
 ‏
 ‏  44
 ‏ That is from the news of the unseen which 
  We reveal to you, [O Muḥammad]. And you were not with them when they cast their pens[124] as to which of them should be responsible for Mary. Nor were you with them when they disputed. 

45
And mention] when the angels said, ""O Mary,
 indeed Allāh gives you good tidings of a word[125] from Him, whose name will be the Messiah, Jesus, the son of Mary - distinguished in this world and the Hereafter and among those brought near [to Allāh].
46
 He will speak to the people in the cradle and in maturity and will be of the righteous

(47) She said, ""My Lord, how will I have a child when no man has touched me?"" [The angel] said, ""Such is Allāh; He creates what He wills. When He decrees a matter, He only says to it, 'Be,' and it is. 


 (48) And He will teach him writing and wisdom[126] and the Torah and the Gospel 


 (49) And [make him] a messenger to the Children of Israel, [who will say], 'Indeed I have come to you with a sign from your Lord in that I design for you from clay [that which is] like the form of a bird, then I breathe into it and it becomes a bird by permission of Allāh. And I cure the blind [from birth] and the leper, and I give life to the dead - by permission of Allāh. And I inform you of what you eat and what you store in your houses. Indeed in that is a sign for you, if you are believers.


(50) And [I have come] confirming what was before me of the Torah and to make lawful for you some of what was forbidden to you. And I have come to you with a sign from your Lord, so fear Allāh and obey me. 


(51) Indeed, Allāh is my Lord and your Lord, so worship Him. That is the straight path.'""",Reply,2022-07-15T23:45:21Z,UgyPhS0yRgyIbqMqf4J4AaABAg,,0,en,0.0818181818181818,0.039,0.046,0.915,-0.705,,,,
1072,UgwHiB4ferWM8Etn3xJ4AaABAg,2022-07-15T22:27:40Z,I am crying right now!!!!!!!!!!!!!!!!!!,Thread,2022-07-15T22:27:40Z,,,0,en,0.4,,0.516,0.484,-0.6449,,,,
1073,UgybZVZJfST6OisH6Q94AaABAg,2022-07-15T22:06:52Z,Watch This And Many Other Movies For Free : http://pecurgoa.com/VcS,Thread,2022-07-15T22:06:52Z,,,0,en,0.2583333333333333,0.292,,0.708,0.5106,,,,
1074,Ugyi89SFL4tteTFRZN54AaABAg,2022-07-15T20:47:32Z,"I immediately knew this was about Weinstein,  the moment I heard:   'They thought 💭, they were going into a business meeting'",Thread,2022-07-15T20:47:32Z,,,3,en,,,,1.0,,,,,
1075,Ugwgy8OtEpApM8-qQT54AaABAg,2022-07-15T19:21:25Z,This looks really good,Thread,2022-07-15T19:21:25Z,,,1,en,0.7,0.516,,0.484,0.4927,,,,
1076,UgwWfMS6Kbec-T9jv4V4AaABAg,2022-07-15T17:11:42Z,"It's going to be funny reading all the comments when this is released.

Folks remember Monster with Charlize Theron?

She was indeed a monster if you pardon the pun but did viewers see her as such? nah,large % of the people excused her actions because of what she went thru.
Doubt it will happen in this case...double standard is real.

None of the Harvey Weinstein situations would have happened if some woman weren't gold diggers and going after fame....just saying.",Thread,2022-07-15T17:11:42Z,,,0,en,0.1125,0.047,0.039,0.914,-0.2523,,,,
1077,UgwGeisajS-eeo5oHZ54AaABAg,2022-07-15T17:07:10Z,🔥🔥🔥🔥🔥🔥,Thread,2022-07-15T17:07:10Z,,,0,und,,,,,,,,,
1078,UgxE5Qo63pjC00EZFb54AaABAg,2022-07-15T17:03:00Z,Wow,Thread,2022-07-15T17:03:00Z,,,0,pl,,,,,,,,,
1079,UgynwUsaczHNfyaEyDV4AaABAg,2022-07-15T16:55:59Z,"i love films like this. Not just because of the womens stories but also the exposure of injustice when there is so much of it and literally no accountability active. These reminders that we are doing things terribly are always so helpful, especially when they are packaged in such an exciting manner",Thread,2022-07-15T16:55:59Z,,,417,en,-0.019047619047619,0.185,0.214,0.601,-0.4701,,,,
1080,UgwdGqarhgaUbQx2iDV4AaABAg,2022-07-15T16:31:24Z,"kinda lame, isn't it? - like UTAH not NYC ;D",Thread,2022-07-15T16:33:19Z,,,0,af,,,,,,,,,
1081,UgwLrQXqB2wXKEycj4t4AaABAg,2022-07-15T14:00:28Z,Goosebumps,Thread,2022-07-15T14:00:28Z,,,1,id,,,,,,,,,
1082,Ugyb-jHXz70A54xLCUR4AaABAg,2022-07-15T13:35:38Z,#IStandWithAmberHeard,Thread,2022-07-15T13:35:38Z,,,0,en,,,,,,,,,
1083,Ugz0nusQ3smfUq_m60x4AaABAg,2022-07-15T13:35:11Z,"""She said"" is never enough. What Amber went through revealed how truly Hollywood and American society truly thinks about a victim. The society wants 100+ women to take down a single powerful man in order to be believed.",Thread,2022-07-15T13:35:11Z,,,7,en,0.0282879818594104,0.192,0.047,0.761,0.7579,,,,
1084,9dVjMM7f3pk9dVnoLK4jBs,2022-07-15T14:14:05Z,"I think it's more about being caught lying several times, but that's just me.",Reply,2022-07-15T14:14:05Z,Ugz0nusQ3smfUq_m60x4AaABAg,,11,en,0.25,,0.145,0.855,-0.296,,,,
1085,9dVjMM7f3pk9dX3jxXxmlV,2022-07-16T02:01:17Z,"@@AwesomeTotoro her dog step on a bee lie? There are xxxx numbers of evidences that he cut his finger even his own admission, texts, videos etc and yet you believe JD's fingers was cut by her without any proof.. just his rumbling words. Hahaha",Reply,2022-07-16T02:01:17Z,Ugz0nusQ3smfUq_m60x4AaABAg,@AwesomeTotoro,1,en,0.4,0.075,0.088,0.837,0.1027,,,,
1086,9dVjMM7f3pk9dYx9JXvvcz,2022-07-16T19:33:27Z,I mean why did she edit photos of her bruises tho? Any woman that does that is faking enough to not be believed,Reply,2022-07-16T19:33:27Z,Ugz0nusQ3smfUq_m60x4AaABAg,,6,en,-0.15625,,0.113,0.887,-0.4215,,,,
1087,Ugw0ksrqLz5ZYAW3-od4AaABAg,2022-07-15T13:14:05Z,"Wonder if this movie then talks about all Harvey friends in Hollywood (Oprah, Hanks etc) and how none said shit. ""The system"" is not a ghost.",Thread,2022-07-15T13:14:05Z,,,2,en,-0.2,0.258,,0.742,0.7897,,,,
1088,Ugxy8vKyaGFMq6KUdRt4AaABAg,2022-07-15T13:01:15Z,This looks like a gripping thriller. Sadly is based on real life events! I’ll be watching it. An eye opener and credit to the NY Times for breaking the story.,Thread,2022-07-15T13:01:15Z,,,283,en,0.0833333333333333,0.191,0.079,0.731,0.4574,,,,
1089,UgzfMGih12UWVN4QY0x4AaABAg,2022-07-15T11:30:02Z,Currently have it at 6 for best picture.,Thread,2022-07-15T11:30:02Z,,,0,en,0.5,0.375,,0.625,0.6369,,,,
1090,UgwPRFzSCPsLAIaX6Wh4AaABAg,2022-07-15T11:23:47Z,She Said is gonna be great like Bombshell!,Thread,2022-07-15T11:23:47Z,,,2,en,1.0,0.535,,0.465,0.784,,,,
1091,9dVVK0kEger9dfz5W1etgI,2022-07-19T22:24:20Z,Bombshell wasn’t great it was trash,Reply,2022-07-19T22:24:20Z,UgwPRFzSCPsLAIaX6Wh4AaABAg,,2,en,0.8,0.451,,0.549,0.6249,,,,
1092,UgzJrgyLAwYnj8-17EZ4AaABAg,2022-07-15T11:10:42Z,Don't know if this is going to be box office but it will inspire everyone to raise their voices against the injustice which cannot be acceptable even for the slightest.,Thread,2022-07-15T11:10:42Z,,,5,en,,0.128,0.189,0.683,-0.3491,,,,
1093,9dVTpAyAffh9dWosOs6sIS,2022-07-15T23:42:37Z,"(42) And [mention] when the angels said, ""O Mary, indeed Allāh has chosen you and purified you and chosen you above the women of the worlds. 

 (43) O Mary, be devoutly obedient to your Lord and prostrate and bow with those who bow [in prayer]
 ‏
 ‏  44
 ‏ That is from the news of the unseen which 
  We reveal to you, [O Muḥammad]. And you were not with them when they cast their pens[124] as to which of them should be responsible for Mary. Nor were you with them when they disputed. 

45
And mention] when the angels said, ""O Mary,
 indeed Allāh gives you good tidings of a word[125] from Him, whose name will be the Messiah, Jesus, the son of Mary - distinguished in this world and the Hereafter and among those brought near [to Allāh].
46
 He will speak to the people in the cradle and in maturity and will be of the righteous

(47) She said, ""My Lord, how will I have a child when no man has touched me?"" [The angel] said, ""Such is Allāh; He creates what He wills. When He decrees a matter, He only says to it, 'Be,' and it is. 


 (48) And He will teach him writing and wisdom[126] and the Torah and the Gospel 


 (49) And [make him] a messenger to the Children of Israel, [who will say], 'Indeed I have come to you with a sign from your Lord in that I design for you from clay [that which is] like the form of a bird, then I breathe into it and it becomes a bird by permission of Allāh. And I cure the blind [from birth] and the leper, and I give life to the dead - by permission of Allāh. And I inform you of what you eat and what you store in your houses. Indeed in that is a sign for you, if you are believers.


(50) And [I have come] confirming what was before me of the Torah and to make lawful for you some of what was forbidden to you. And I have come to you with a sign from your Lord, so fear Allāh and obey me. 


(51) Indeed, Allāh is my Lord and your Lord, so worship Him. That is the straight path.'""",Reply,2022-07-15T23:42:37Z,UgzJrgyLAwYnj8-17EZ4AaABAg,,0,en,0.0818181818181818,0.039,0.046,0.915,-0.705,,,,
1094,9dVTpAyAffh9ddt0v40SRq,2022-07-19T02:52:48Z,@@user-qn6im6fw1k What does that mean?,Reply,2022-07-19T02:52:48Z,UgzJrgyLAwYnj8-17EZ4AaABAg,@user-qn6im6fw1k,1,en,-0.3125,,,1.0,,,,,
1095,9dVTpAyAffh9dfyF36gnx3,2022-07-19T22:16:54Z,Deus vult spammer,Reply,2022-07-19T22:16:54Z,UgzJrgyLAwYnj8-17EZ4AaABAg,,0,de,,,,,,,,,
1096,9dVTpAyAffh9dugBoeCn4v,2022-07-25T15:27:47Z,"He's been posting this religioud  propaganda all over this page, even though it's genuinely unrelated. In other words: he's a troll.",Reply,2022-07-25T15:27:47Z,UgzJrgyLAwYnj8-17EZ4AaABAg,,3,en,0.0583333333333333,,0.091,0.909,-0.25,,,,
1097,UgyE0Hit-2H5vytlUBZ4AaABAg,2022-07-15T10:18:36Z,This is the strongest early contender for next year’s Best Picture so far. Wouldn’t even be surprised if it won.,Thread,2022-07-15T10:18:36Z,,,24,en,0.26,0.486,,0.514,0.9217,,,,
1098,Ugw1k-ol0tMAMokipvl4AaABAg,2022-07-15T10:16:41Z,Nice,Thread,2022-07-15T10:16:41Z,,,0,ro,,,,,,,,,
1099,UgzoqFpU39GCXfcXWax4AaABAg,2022-07-15T09:51:10Z,"Looks like Spotlight, even better tbh",Thread,2022-07-15T09:51:10Z,,,2,no,,,,,,,,,
1100,UgyerHZFan67Um5UR6t4AaABAg,2022-07-15T09:21:48Z,WITCH HUNT IS WHAT IT WAS AND INNOCENT MEN WILL GO TO JAIL BECAUSE OF IDIOT CASES LIKE THIS.,Thread,2022-07-15T09:21:48Z,,,1,en,-0.1333333333333333,0.191,0.226,0.584,-0.2263,,,,
